State,District,Market_Size_Score,Chronic_Disease_Score,Acute_Disease_Score,Healthcare_Score,Economic_Score,Development_Score,Overall_PMAF,Chronic_PMAF,Acute_PMAF,Overall_Rank,Chronic_Rank,Acute_Rank
Uttar Pradesh,Unnao,0.2563136446991688,0.3397602777448918,0.3395391057043224,0.2614473657580208,0.1624319263031209,0.3806787224895091,28.010427019488542,28.49009604965692,28.74133439911739,594,592,382
Uttar Pradesh,Varanasi,0.2764183598937864,0.2956066231969076,0.3512310406938924,0.3132981347556173,0.209721613197473,0.6086380783136589,34.62990036211872,31.372766685978533,34.566076815952854,133,315,103
Uttarakhand,Almora,0.0552265839072718,0.3319564962566056,0.2827241864481058,0.3113153968600812,0.1415624770459722,0.5551851134527134,27.41259825236789,26.624605274544976,24.69461158787285,646,733,687
Uttarakhand,Bageshwar,0.0224937035683294,0.301612869394316,0.1696618958985404,0.3079530655331231,0.1182856714809973,0.5423647408285732,24.534691281149023,24.3633182913308,20.39374764241443,775,814,806
Uttarakhand,Chamoli,0.0345691552976169,0.3311849754438818,0.2413072165692729,0.2859531058186645,0.1265353687212958,0.5983692338589484,26.63345919406206,25.88364223227041,23.0297093846308,699,758,767
Uttarakhand,Champawat,0.0216726082208036,0.2747285619998761,0.1663486222886243,0.3135835332875355,0.1097672772742149,0.5430452405003628,24.172145028543348,23.397584064279297,20.32391584983802,787,827,807
Uttarakhand,Dehradun,0.1446631925056131,0.3645657358766038,0.1592799957544605,0.390752672275956,0.2687970333499746,0.6903845134065637,35.1304055470728,34.40391868562778,29.18068714914723,119,135,351
Uttarakhand,Garhwal,0.0623510999751354,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.139700733923192,0.5381400615365682,28.180559257393305,28.247763510727477,25.656165030875467,581,612,643
Uttarakhand,Haridwar,0.151667225407883,0.358679429399678,0.3112763788436292,0.295113019811256,0.1808759616280422,0.5494950552104256,30.24258332358521,29.6974749098964,28.285372073989144,375,449,415
Uttarakhand,Nainital,0.0803025571964617,0.3478670248523638,0.1966301701062319,0.3361252667758519,0.1556963769145918,0.6199972563887366,29.287401095098804,29.03932056688525,24.90425891904365,444,537,676
Uttarakhand,Pauri Garhwal,0.1318648278850407,0.3592363851517009,0.2310796037617597,0.3040544361991167,0.1695381994711952,0.5275683295945358,28.56367575213238,29.11041505000597,25.422930593207543,536,533,651
Uttarakhand,Pithoragarh,0.0438214442146999,0.2879415811700395,0.1826118306905045,0.3311159303606094,0.1414788337016337,0.5720220141633872,26.474298567412045,25.41910547961595,22.497376250382946,705,792,781
Uttarakhand,Rudra Prayag,0.0208057896498877,0.3484469819708709,0.1236134458078321,0.3421263344887326,0.1117382872735839,0.5602928546726179,25.41986959948348,26.733289707582824,20.0788122172922,752,724,810
Uttarakhand,Tehri Garhwal,0.0535091843204363,0.3534211535957223,0.2243014735035097,0.328115149427506,0.141880178904554,0.5121120427321756,26.489557378685763,27.2515501616992,22.875597785779128,703,691,774
Uttarakhand,Udam Singh Nagar,0.1348998192999101,0.3805344238052245,0.2161745172879299,0.3419763516103389,0.1924385758008907,0.5560414273113997,30.474212891382336,31.303221161515197,26.55589171108223,361,325,580
Uttarakhand,Uttar Kashi,0.0275596352942726,0.3648753763989346,0.2377190875440685,0.3387204554838042,0.1108805043332486,0.5226311467702067,26.02177947706068,26.985759022225043,22.492447601991568,727,710,782
West Bengal,Alipurduar,0.1318648278850407,0.3694714628407016,0.3089678032701725,0.3249446631221037,0.1745953688786214,0.5242917014695928,29.89832388821592,29.929538567442695,27.789362391577715,405,432,445
West Bengal,Bankura,0.3136943627408295,0.4466593756285367,0.461105899126953,0.4165572004210293,0.2375403358983928,0.3986644610274195,36.40677994930833,37.78785905898605,37.62499264321452,85,59,49
West Bengal,Barddhaman,0.690852634004977,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.139700733923192,0.5297608719417708,40.58300614609418,40.73400229537633,44.38552320784876,40,33,11
West Bengal,Birbhum,0.3195191523450578,0.4305824981330339,0.4547069559700438,0.396242559693034,0.1816097256190245,0.4299728600766078,35.39978049570527,36.40949616046947,37.14378982080287,114,90,57
West Bengal,Coochbehar,0.1318648278850407,0.4528098987566225,0.2705399602184954,0.3710952988010332,0.1787257478989306,0.4785570800516429,30.43835768248413,33.374006009203654,27.10696349779822,362,189,532
West Bengal,Dakshin Dinajpur,0.1535140818358074,0.472368510613941,0.3018644312325125,0.3545720778433157,0.1277844170552211,0.48002552325976,30.060251418346624,33.41164255349632,27.72170181220196,388,186,451
West Bengal,Darjeeling,0.1318648278850407,0.4275818229975254,0.3253360421573834,0.3787541266878461,0.2038447917278323,0.555266828078159,32.92379013912665,33.7880830530702,30.03187876269344,210,165,296
West Bengal,Darjiling,0.1602063820379675,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.139700733923192,0.5365350923853259,30.1055655156251,30.18881946047169,28.56774895549179,386,409,396
West Bengal,Haora,0.4286489645884738,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.139700733923192,0.542975812745506,35.603231573838826,35.62207831508362,36.71763723740968,111,105,64
West Bengal,Hooghly,0.1318648278850407,0.4289130243949539,0.3038073801221653,0.4333335067015947,0.3929937134130112,0.564432716219241,37.77969932954895,37.85515540894367,32.61422735105597,63,58,163
West Bengal,Howrah,0.1318648278850407,0.3907181409858258,0.3224311113090928,0.4280957699120093,0.3196229131813694,0.5807848385965316,36.33885951444821,35.47653897413077,32.486639728280394,90,108,171
West Bengal,Hugli,0.5036503328656812,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.139700733923192,0.5420795312714357,37.08533330990157,37.11314286588706,38.95423406361485,72,67,36
West Bengal,Jalpaiguri,0.3462547826559149,0.4410796534806493,0.2699049223068489,0.378947798498055,0.248661126252874,0.5051654865933557,36.69042963787898,38.7234112546288,34.77831606873884,76,50,94
West Bengal,Jhargram,0.1318648278850407,0.3694714628407016,0.3089678032701725,0.3265235930448974,0.1212080700423482,0.5078680672005089,28.533683824564648,28.99607134066364,27.0407134876346,540,540,539
West Bengal,Kalimpong,0.1318648278850407,0.3694714628407016,0.3089678032701725,0.3015552098895364,0.115337132325923,0.5085148062211036,27.92983218754082,28.415107002015983,26.49233753267205,598,599,583
West Bengal,Koch Bihar,0.2584977162000966,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.139700733923192,0.5248625894672002,31.837942140505167,32.03792111453303,31.341401436583784,279,265,220
West Bengal,Kolkata,0.4054608652283031,0.395259715506874,0.3139468667068062,0.3541394185709107,0.2089917250431015,0.6192084772788106,38.84807554455932,38.353056367159496,38.47333040555064,50,53,41
West Bengal,Malda,0.3472815349746714,0.4238306177465117,0.354769426921822,0.3695271317202321,0.1787180545508858,0.4366449328968943,34.429433529537015,36.21746510225822,35.015078895652614,139,92,87
West Bengal,Murshidabad,0.6313975941599334,0.4310476504778501,0.3571273790205336,0.4150797149367636,0.24899552876647,0.4953518078216508,43.6982432086802,44.70466495837225,46.09193900403608,22,9,8
West Bengal,Nadia,0.4768369566132927,0.444074926254888,0.2516332666891691,0.3866167993900066,0.2652299620102593,0.5596758036845034,40.724272363401816,42.386905005986,39.37571302879829,38,19,33
West Bengal,North 24 Parganas,0.1318648278850407,0.4317990309518916,0.2098209341337456,0.5096458898850176,0.3325706378702612,0.5800467510596822,37.49876178485641,38.73220751736812,31.42079363219306,64,49,215
West Bengal,North Twenty Four Parganas,0.9167735869782484,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.139700733923192,0.5464775636209438,45.43575903914308,45.41958827163349,51.41390217223449,8,5,3
West Bengal,Paschim Bardhaman,0.1318648278850407,0.4130387874466005,0.4103832620367839,0.3449186715500742,0.2857213556775098,0.5389904775431331,34.264127147949004,33.6677526599273,32.0559705383944,147,170,186
West Bengal,Paschim Medinipur,0.5242958905272029,0.4538184428740684,0.3779502752214006,0.3647469033771279,0.27972865302751,0.4445065126407095,40.5832463724057,42.30549630049876,41.9374558837794,39,21,21
West Bengal,Purba Bardhaman,0.1318648278850407,0.4529199248244003,0.3535934497536601,0.4268949974319224,0.2663132414079817,0.4774995820606469,34.11658672149244,35.79708831691947,31.159307174020697,152,104,230
West Bengal,Purba Medinipur,0.4502240768149698,0.4383546361142547,0.3115345444536609,0.3985950397501054,0.2965173860752588,0.4956775980119712,40.31917381872527,41.72333136654901,39.66732454172489,42,24,31
West Bengal,Purulia,0.244152306857073,0.468742163725271,0.5222345085216148,0.3498670879698841,0.1904627579574896,0.3131467421686713,31.862344621531225,34.274772417972684,33.97960239025521,277,143,117
West Bengal,South 24 Parganas,0.1318648278850407,0.395453187847885,0.2991894710525446,0.4881048235967362,0.330756460911339,0.5129788589661198,36.22052601618901,36.3313901076428,32.20002557840475,94,91,180
West Bengal,South Twenty Four Parganas,0.7209077269122771,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.139700733923192,0.5293023093271302,41.17493675194737,41.33051852737593,45.28029755584815,33,28,10
West Bengal,Uttar Dinajpur,0.2551251397522915,0.4471990052355945,0.3876842141357735,0.3141132489585258,0.1556518867618133,0.4250465877122757,31.34756945741181,33.62197713601211,31.560342208435863,307,173,212
